Date,BTC-USD,ETH-USD,THETA-USD,ALGO-USD,WAVES-USD
2015-02-12,221.76400756835938,,,,
2015-02-13,235.427001953125,,,,
2015-02-14,257.3210144042969,,,,
2015-02-15,234.8249969482422,,,,
2015-02-16,233.84300231933594,,,,
2015-02-17,243.61000061035156,,,,
2015-02-18,236.3260040283203,,,,
2015-02-19,240.2830047607422,,,,
2015-02-20,243.7790069580078,,,,
2015-02-21,244.53399658203125,,,,
2015-02-22,235.9770050048828,,,,
2015-02-23,238.89199829101562,,,,
2015-02-24,238.73500061035156,,,,
2015-02-25,237.47000122070312,,,,
2015-02-26,236.42599487304688,,,,
2015-02-27,253.8280029296875,,,,
2015-02-28,254.26300048828125,,,,
2015-03-01,260.2019958496094,,,,
2015-03-02,275.6700134277344,,,,
2015-03-03,281.7019958496094,,,,
2015-03-04,273.0920104980469,,,,
2015-03-05,276.1780090332031,,,,
2015-03-06,272.7229919433594,,,,
2015-03-07,276.260986328125,,,,
2015-03-08,274.35400390625,,,,
2015-03-09,289.60699462890625,,,,
2015-03-10,291.760009765625,,,,
2015-03-11,296.3789978027344,,,,
2015-03-12,294.35400390625,,,,
2015-03-13,285.3370056152344,,,,
2015-03-14,281.885009765625,,,,
2015-03-15,286.39300537109375,,,,
2015-03-16,290.5929870605469,,,,
2015-03-17,285.5050048828125,,,,
2015-03-18,256.29901123046875,,,,
2015-03-19,260.9280090332031,,,,
2015-03-20,261.7489929199219,,,,
2015-03-21,260.0249938964844,,,,
2015-03-22,267.9599914550781,,,,
2015-03-23,266.739990234375,,,,
2015-03-24,245.59500122070312,,,,
2015-03-25,246.19700622558594,,,,
2015-03-26,248.53199768066406,,,,
2015-03-27,247.0290069580078,,,,
2015-03-28,252.79800415039062,,,,
2015-03-29,242.71299743652344,,,,
2015-03-30,247.5260009765625,,,,
2015-03-31,244.2239990234375,,,,
2015-04-01,247.27200317382812,,,,
2015-04-02,253.0050048828125,,,,
2015-04-03,254.32200622558594,,,,
2015-04-04,253.69700622558594,,,,
2015-04-05,260.5979919433594,,,,
2015-04-06,255.49200439453125,,,,
2015-04-07,253.17999267578125,,,,
2015-04-08,245.02200317382812,,,,
2015-04-09,243.67599487304688,,,,
2015-04-10,236.07200622558594,,,,
2015-04-11,236.552001953125,,,,
2015-04-12,236.1529998779297,,,,
2015-04-13,224.58700561523438,,,,
2015-04-14,219.15899658203125,,,,
2015-04-15,223.83299255371094,,,,
2015-04-16,228.572998046875,,,,
2015-04-17,222.8820037841797,,,,
2015-04-18,223.3560028076172,,,,
2015-04-19,222.60000610351562,,,,
2015-04-20,224.62600708007812,,,,
2015-04-21,235.2689971923828,,,,
2015-04-22,234.17599487304688,,,,
2015-04-23,236.46200561523438,,,,
2015-04-24,231.26800537109375,,,,
2015-04-25,226.38999938964844,,,,
2015-04-26,219.42999267578125,,,,
2015-04-27,229.28599548339844,,,,
2015-04-28,225.85499572753906,,,,
2015-04-29,225.80799865722656,,,,
2015-04-30,236.14500427246094,,,,
2015-05-01,232.07899475097656,,,,
2015-05-02,234.92999267578125,,,,
2015-05-03,240.35800170898438,,,,
2015-05-04,239.01800537109375,,,,
2015-05-05,236.12100219726562,,,,
2015-05-06,229.78199768066406,,,,
2015-05-07,237.33399963378906,,,,
2015-05-08,243.86300659179688,,,,
2015-05-09,241.83200073242188,,,,
2015-05-10,240.29600524902344,,,,
2015-05-11,242.1580047607422,,,,
2015-05-12,241.11199951171875,,,,
2015-05-13,236.3769989013672,,,,
2015-05-14,236.9290008544922,,,,
2015-05-15,237.60499572753906,,,,
2015-05-16,236.1529998779297,,,,
2015-05-17,236.802001953125,,,,
2015-05-18,233.1280059814453,,,,
2015-05-19,231.94700622558594,,,,
2015-05-20,234.01800537109375,,,,
2015-05-21,235.343994140625,,,,
2015-05-22,240.34800720214844,,,,
2015-05-23,238.8719940185547,,,,
2015-05-24,240.9530029296875,,,,
2015-05-25,237.11000061035156,,,,
2015-05-26,237.11599731445312,,,,
2015-05-27,237.2830047607422,,,,
2015-05-28,237.4080047607422,,,,
2015-05-29,237.0959930419922,,,,
2015-05-30,233.34500122070312,,,,
2015-05-31,230.19000244140625,,,,
2015-06-01,222.92599487304688,,,,
2015-06-02,225.80299377441406,,,,
2015-06-03,225.87399291992188,,,,
2015-06-04,224.32400512695312,,,,
2015-06-05,224.95199584960938,,,,
2015-06-06,225.61900329589844,,,,
2015-06-07,222.88099670410156,,,,
2015-06-08,228.48899841308594,,,,
2015-06-09,229.04800415039062,,,,
2015-06-10,228.80299377441406,,,,
2015-06-11,229.7050018310547,,,,
2015-06-12,229.98199462890625,,,,
2015-06-13,232.40199279785156,,,,
2015-06-14,233.54299926757812,,,,
2015-06-15,236.822998046875,,,,
2015-06-16,250.89500427246094,,,,
2015-06-17,249.28399658203125,,,,
2015-06-18,249.0070037841797,,,,
2015-06-19,244.6060028076172,,,,
2015-06-20,245.21200561523438,,,,
2015-06-21,243.94400024414062,,,,
2015-06-22,246.99000549316406,,,,
2015-06-23,244.29600524902344,,,,
2015-06-24,240.51499938964844,,,,
2015-06-25,242.7989959716797,,,,
2015-06-26,243.593994140625,,,,
2015-06-27,250.99000549316406,,,,
2015-06-28,249.01100158691406,,,,
2015-06-29,257.0639953613281,,,,
2015-06-30,263.0719909667969,,,,
2015-07-01,258.6210021972656,,,,
2015-07-02,255.41200256347656,,,,
2015-07-03,256.33599853515625,,,,
2015-07-04,260.885986328125,,,,
2015-07-05,271.9129943847656,,,,
2015-07-06,269.0299987792969,,,,
2015-07-07,266.2070007324219,,,,
2015-07-08,270.7850036621094,,,,
2015-07-09,269.2279968261719,,,,
2015-07-10,284.8940124511719,,,,
2015-07-11,293.114990234375,,,,
2015-07-12,310.86700439453125,,,,
2015-07-13,292.0539855957031,,,,
2015-07-14,287.4639892578125,,,,
2015-07-15,285.8290100097656,,,,
2015-07-16,278.0889892578125,,,,
2015-07-17,279.47198486328125,,,,
2015-07-18,274.9010009765625,,,,
2015-07-19,273.614013671875,,,,
2015-07-20,278.9809875488281,,,,
2015-07-21,275.8330078125,,,,
2015-07-22,277.22198486328125,,,,
2015-07-23,276.04901123046875,,,,
2015-07-24,288.27801513671875,,,,
2015-07-25,288.6969909667969,,,,
2015-07-26,292.6860046386719,,,,
2015-07-27,293.6239929199219,,,,
2015-07-28,294.427001953125,,,,
2015-07-29,289.5899963378906,,,,
2015-07-30,287.72198486328125,,,,
2015-07-31,284.6499938964844,,,,
2015-08-01,281.60101318359375,,,,
2015-08-02,282.614013671875,,,,
2015-08-03,281.22698974609375,,,,
2015-08-04,285.2179870605469,,,,
2015-08-05,281.8819885253906,,,,
2015-08-06,278.5769958496094,,,,
2015-08-07,279.5849914550781,2.7721199989318848,,,
2015-08-08,260.99700927734375,0.7533249855041504,,,
2015-08-09,265.0830078125,0.7018970251083374,,,
2015-08-10,264.4700012207031,0.7084479928016663,,,
2015-08-11,270.385986328125,1.0678600072860718,,,
2015-08-12,266.3760070800781,1.2174400091171265,,,
2015-08-13,264.0799865722656,1.8276699781417847,,,
2015-08-14,265.67999267578125,1.8278700113296509,,,
2015-08-15,261.5509948730469,1.6888999938964844,,,
2015-08-16,258.5069885253906,1.5660300254821777,,,
2015-08-17,257.97601318359375,1.2036099433898926,,,
2015-08-18,211.07899475097656,1.087049961090088,,,
2015-08-19,226.6840057373047,1.2588599920272827,,,
2015-08-20,235.35000610351562,1.4649200439453125,,,
2015-08-21,232.56900024414062,1.3952900171279907,,,
2015-08-22,230.38999938964844,1.37923002243042,,,
2015-08-23,228.16900634765625,1.3525899648666382,,,
2015-08-24,210.4949951171875,1.2312699556350708,,,
2015-08-25,221.60899353027344,1.1401900053024292,,,
2015-08-26,225.83099365234375,1.159980058670044,,,
2015-08-27,224.7689971923828,1.1476999521255493,,,
2015-08-28,231.39599609375,1.1913800239562988,,,
2015-08-29,229.77999877929688,1.1825499534606934,,,
2015-08-30,228.76100158691406,1.3192700147628784,,,
2015-08-31,230.05599975585938,1.358240008354187,,,
2015-09-01,228.12100219726562,1.3516099452972412,,,
2015-09-02,229.28399658203125,1.2947900295257568,,,
2015-09-03,227.18299865722656,1.264930009841919,,,
2015-09-04,230.29800415039062,1.2744100093841553,,,
2015-09-05,235.0189971923828,1.3388099670410156,,,
2015-09-06,239.83999633789062,1.2958300113677979,,,
2015-09-07,239.8470001220703,1.246649980545044,,,
2015-09-08,243.60699462890625,1.2424299716949463,,,
2015-09-09,238.16799926757812,1.2065099477767944,,,
2015-09-10,238.4770050048828,1.1657700538635254,,,
2015-09-11,240.10699462890625,0.9829779863357544,,,
2015-09-12,235.22900390625,1.0387400388717651,,,
2015-09-13,230.51199340820312,0.9360030293464661,,,
2015-09-14,230.6439971923828,0.8756219744682312,,,
2015-09-15,230.3040008544922,0.9444100260734558,,,
2015-09-16,229.09100341796875,0.9071750044822693,,,
2015-09-17,229.80999755859375,0.8742309808731079,,,
2015-09-18,232.97500610351562,0.8536850214004517,,,
2015-09-19,231.4929962158203,0.8823909759521484,,,
2015-09-20,231.21200561523438,0.938444972038269,,,
2015-09-21,227.0850067138672,0.9190469980239868,,,
2015-09-22,230.6179962158203,0.9017959833145142,,,
2015-09-23,230.2830047607422,0.8934059739112854,,,
2015-09-24,234.5290069580078,0.8136100172996521,,,
2015-09-25,235.1439971923828,0.7362229824066162,,,
2015-09-26,234.33999633789062,0.7859640121459961,,,
2015-09-27,232.7570037841797,0.7208390235900879,,,
2015-09-28,239.14199829101562,0.5828859806060791,,,
2015-09-29,236.68699645996094,0.6611459851264954,,,
2015-09-30,236.05999755859375,0.738644003868103,,,
2015-10-01,237.5489959716797,0.690214991569519,,,
2015-10-02,237.29299926757812,0.6785740256309509,,,
2015-10-03,238.72999572753906,0.6871709823608398,,,
2015-10-04,238.25900268554688,0.668379008769989,,,
2015-10-05,240.38299560546875,0.6286429762840271,,,
2015-10-06,246.06300354003906,0.6506450176239014,,,
2015-10-07,242.968994140625,0.609387993812561,,,
2015-10-08,242.3040008544922,0.6217160224914551,,,
2015-10-09,243.93099975585938,0.6506279706954956,,,
2015-10-10,244.9409942626953,0.6278570294380188,,,
2015-10-11,247.0500030517578,0.6349629759788513,,,
2015-10-12,245.30799865722656,0.6260300278663635,,,
2015-10-13,249.50799560546875,0.6076549887657166,,,
2015-10-14,251.98899841308594,0.5229679942131042,,,
2015-10-15,254.32000732421875,0.5618780255317688,,,
2015-10-16,262.8689880371094,0.5364949703216553,,,
2015-10-17,270.6400146484375,0.5471779704093933,,,
2015-10-18,261.64300537109375,0.5177339911460876,,,
2015-10-19,263.43701171875,0.48901399970054626,,,
2015-10-20,269.4630126953125,0.4348289966583252,,,
2015-10-21,266.2720031738281,0.44732901453971863,,,
2015-10-22,274.02301025390625,0.5677019953727722,,,
2015-10-23,276.4960021972656,0.5396569967269897,,,
2015-10-24,281.65399169921875,0.5635899901390076,,,
2015-10-25,283.67999267578125,0.616038978099823,,,
2015-10-26,285.29998779296875,0.7313169836997986,,,
2015-10-27,293.7879943847656,0.8696410059928894,,,
2015-10-28,304.6180114746094,1.0024800300598145,,,
2015-10-29,313.8550109863281,1.2066600322723389,,,
2015-10-30,328.0150146484375,1.04121994972229,,,
2015-10-31,314.1659851074219,0.9166269898414612,,,
2015-11-01,325.4309997558594,1.0556700229644775,,,
2015-11-02,361.1889953613281,0.9897890090942383,,,
2015-11-03,403.4169921875,1.0133600234985352,,,
2015-11-04,411.56298828125,0.8990499973297119,,,
2015-11-05,386.35400390625,0.8956369757652283,,,
2015-11-06,374.4700012207031,0.9260320067405701,,,
2015-11-07,386.48199462890625,0.9279739856719971,,,
2015-11-08,373.3680114746094,1.0274699926376343,,,
2015-11-09,380.2569885253906,0.9992780089378357,,,
2015-11-10,336.8190002441406,0.9343479871749878,,,
2015-11-11,311.0840148925781,0.791828989982605,,,
2015-11-12,338.1520080566406,0.8957110047340393,,,
2015-11-13,336.75299072265625,0.9040960073471069,,,
2015-11-14,332.906005859375,0.8888120055198669,,,
2015-11-15,320.1659851074219,0.9063680171966553,,,
2015-11-16,330.7510070800781,0.928961992263794,,,
2015-11-17,335.093994140625,1.0079799890518188,,,
2015-11-18,334.5899963378906,0.9933189749717712,,,
2015-11-19,326.14898681640625,0.9555320143699646,,,
2015-11-20,322.0220031738281,0.9249200224876404,,,
2015-11-21,326.927001953125,0.976140022277832,,,
2015-11-22,324.5360107421875,0.9680179953575134,,,
2015-11-23,323.0459899902344,0.9469689726829529,,,
2015-11-24,320.0459899902344,0.9001910090446472,,,
2015-11-25,328.20599365234375,0.8635370135307312,,,
2015-11-26,352.6839904785156,0.8841829895973206,,,
2015-11-27,358.0419921875,0.867950975894928,,,
2015-11-28,357.3810119628906,0.9157029986381531,,,
2015-11-29,371.29400634765625,0.8786140084266663,,,
2015-11-30,377.3210144042969,0.8731189966201782,,,
2015-12-01,362.4880065917969,0.8748000264167786,,,
2015-12-02,359.18701171875,0.8212100267410278,,,
2015-12-03,361.0459899902344,0.8121430277824402,,,
2015-12-04,363.1830139160156,0.8400409817695618,,,
2015-12-05,388.9490051269531,0.8624380230903625,,,
2015-12-06,388.7829895019531,0.8355000019073486,,,
2015-12-07,395.5360107421875,0.8112639784812927,,,
2015-12-08,415.56298828125,0.8221179842948914,,,
2015-12-09,417.56298828125,0.7921670079231262,,,
2015-12-10,415.47900390625,0.840395987033844,,,
2015-12-11,451.93798828125,0.9297620058059692,,,
2015-12-12,434.99700927734375,0.9769729971885681,,,
2015-12-13,433.7550048828125,0.9528840184211731,,,
2015-12-14,444.1820068359375,0.9930220246315002,,,
2015-12-15,465.3210144042969,1.0141500234603882,,,
2015-12-16,454.9339904785156,0.9911820292472839,,,
2015-12-17,456.0780029296875,0.9407010078430176,,,
2015-12-18,463.6159973144531,0.9201269745826721,,,
2015-12-19,462.3219909667969,0.9080719947814941,,,
2015-12-20,442.68499755859375,0.903885006904602,,,
2015-12-21,438.6390075683594,0.9007710218429565,,,
2015-12-22,436.5719909667969,0.8642020225524902,,,
2015-12-23,442.4010009765625,0.8580769896507263,,,
2015-12-24,454.9849853515625,0.8632619976997375,,,
2015-12-25,455.65301513671875,0.8703629970550537,,,
2015-12-26,417.27398681640625,0.8546029925346375,,,
2015-12-27,422.822998046875,0.8563650250434875,,,
2015-12-28,422.27899169921875,0.8450049757957458,,,
2015-12-29,432.9830017089844,0.873054027557373,,,
2015-12-30,426.6199951171875,0.9119579792022705,,,
2015-12-31,430.5669860839844,0.933542013168335,,,
2016-01-01,434.3340148925781,0.9480239748954773,,,
2016-01-02,433.43798828125,0.9371240139007568,,,
2016-01-03,430.010986328125,0.971904993057251,,,
2016-01-04,433.09100341796875,0.954479992389679,,,
2016-01-05,431.9599914550781,0.9501760005950928,,,
2016-01-06,429.1050109863281,0.9508600234985352,,,
2016-01-07,458.0480041503906,0.9420049786567688,,,
2016-01-08,453.2300109863281,0.9867889881134033,,,
2016-01-09,447.6109924316406,0.9868329763412476,,,
2016-01-10,447.9909973144531,0.9992309808731079,,,
2016-01-11,448.4280090332031,1.0615999698638916,,,
2016-01-12,435.69000244140625,1.1410000324249268,,,
2016-01-13,432.3710021972656,1.1252000331878662,,,
2016-01-14,430.3059997558594,1.1895899772644043,,,
2016-01-15,364.33099365234375,1.208009958267212,,,
2016-01-16,387.5360107421875,1.220289945602417,,,
2016-01-17,382.29901123046875,1.3274699449539185,,,
2016-01-18,387.1679992675781,1.4263399839401245,,,
2016-01-19,380.14898681640625,1.3713899850845337,,,
2016-01-20,420.2300109863281,1.5318200588226318,,,
2016-01-21,410.2619934082031,1.553570032119751,,,
2016-01-22,382.49200439453125,1.501270055770874,,,
2016-01-23,387.4909973144531,1.9726699590682983,,,
2016-01-24,402.97100830078125,2.141200065612793,,,
2016-01-25,391.72601318359375,2.499269962310791,,,
2016-01-26,392.15301513671875,2.276370048522949,,,
2016-01-27,394.97198486328125,2.388550043106079,,,
2016-01-28,380.28900146484375,2.5264899730682373,,,
2016-01-29,379.4739990234375,2.494960069656372,,,
2016-01-30,378.2550048828125,2.4450600147247314,,,
2016-01-31,368.7669982910156,2.306040048599243,,,
2016-02-01,373.0559997558594,2.2116899490356445,,,
2016-02-02,374.447998046875,2.4396400451660156,,,
2016-02-03,369.9490051269531,2.5286900997161865,,,
2016-02-04,389.593994140625,2.5780398845672607,,,
2016-02-05,386.54901123046875,2.538990020751953,,,
2016-02-06,376.5220031738281,2.5344600677490234,,,
2016-02-07,376.6199951171875,2.9643399715423584,,,
2016-02-08,373.4469909667969,3.1797900199890137,,,
2016-02-09,376.02899169921875,4.044640064239502,,,
2016-02-10,381.64898681640625,4.436260223388672,,,
2016-02-11,379.65399169921875,6.0131001472473145,,,
2016-02-12,384.26300048828125,5.546979904174805,,,
2016-02-13,391.8599853515625,5.38532018661499,,,
2016-02-14,407.2300109863281,5.239729881286621,,,
2016-02-15,400.18499755859375,5.2883501052856445,,,
2016-02-16,407.4880065917969,4.3152899742126465,,,
2016-02-17,416.3219909667969,3.757240056991577,,,
2016-02-18,422.37298583984375,4.399129867553711,,,
2016-02-19,420.7850036621094,4.737889766693115,,,
2016-02-20,437.16400146484375,4.341330051422119,,,
2016-02-21,438.7980041503906,4.653619766235352,,,
2016-02-22,437.74798583984375,5.616499900817871,,,
2016-02-23,420.7359924316406,5.586209774017334,,,
2016-02-24,424.9549865722656,6.2364702224731445,,,
2016-02-25,424.54400634765625,6.104800224304199,,,
2016-02-26,432.1520080566406,5.921669960021973,,,
2016-02-27,432.5190124511719,6.4258599281311035,,,
2016-02-28,433.5039978027344,6.468349933624268,,,
2016-02-29,437.6969909667969,6.336989879608154,,,
2016-03-01,435.12298583984375,7.653689861297607,,,
2016-03-02,423.989013671875,8.4653902053833,,,
2016-03-03,421.6510009765625,9.294150352478027,,,
2016-03-04,410.9389953613281,10.406000137329102,,,
2016-03-05,400.57000732421875,11.003700256347656,,,
2016-03-06,407.7070007324219,11.38290023803711,,,
2016-03-07,414.3210144042969,9.552630424499512,,,
2016-03-08,413.97198486328125,9.847209930419922,,,
2016-03-09,414.8599853515625,11.89799976348877,,,
2016-03-10,417.1310119628906,11.305000305175781,,,
2016-03-11,421.69000244140625,11.082799911499023,,,
2016-03-12,411.6239929199219,13.533300399780273,,,
2016-03-13,414.06500244140625,14.475000381469727,,,
2016-03-14,416.43798828125,12.45259952545166,,,
2016-03-15,416.8299865722656,13.010000228881836,,,
2016-03-16,417.010986328125,12.520899772644043,,,
2016-03-17,420.6210021972656,11.081500053405762,,,
2016-03-18,409.5480041503906,10.998100280761719,,,
2016-03-19,410.4440002441406,10.530699729919434,,,
2016-03-20,413.7550048828125,10.31980037689209,,,
2016-03-21,413.3070068359375,11.864100456237793,,,
2016-03-22,418.0889892578125,11.274800300598145,,,
2016-03-23,418.0409851074219,12.41670036315918,,,
2016-03-24,416.3940124511719,11.234999656677246,,,
2016-03-25,417.177001953125,10.743200302124023,,,
2016-03-26,417.94500732421875,10.973999977111816,,,
2016-03-27,426.7650146484375,10.41919994354248,,,
2016-03-28,424.2309875488281,11.665599822998047,,,
2016-03-29,416.5159912109375,11.656399726867676,,,
2016-03-30,414.8160095214844,11.952899932861328,,,
2016-03-31,416.72900390625,11.403499603271484,,,
2016-04-01,417.9599914550781,11.663599967956543,,,
2016-04-02,420.87298583984375,11.598899841308594,,,
2016-04-03,420.90399169921875,11.618300437927246,,,
2016-04-04,421.4440002441406,11.157299995422363,,,
2016-04-05,424.0299987792969,10.43809986114502,,,
2016-04-06,423.4129943847656,10.685400009155273,,,
2016-04-07,422.7449951171875,10.069700241088867,,,
2016-04-08,420.3489990234375,9.719590187072754,,,
2016-04-09,419.4110107421875,9.150620460510254,,,
2016-04-10,421.5639953613281,8.93634033203125,,,
2016-04-11,422.4830017089844,8.643790245056152,,,
2016-04-12,425.19000244140625,7.442309856414795,,,
2016-04-13,423.7340087890625,8.04442024230957,,,
2016-04-14,424.2820129394531,8.387240409851074,,,
2016-04-15,429.7130126953125,8.242779731750488,,,
2016-04-16,430.5719909667969,8.60949993133545,,,
2016-04-17,427.39898681640625,9.309100151062012,,,
2016-04-18,428.59100341796875,9.03600025177002,,,
2016-04-19,435.5090026855469,8.714879989624023,,,
2016-04-20,441.3890075683594,8.465789794921875,,,
2016-04-21,449.42498779296875,8.10216999053955,,,
2016-04-22,445.73699951171875,7.82125997543335,,,
2016-04-23,450.2820129394531,8.294790267944336,,,
2016-04-24,458.55499267578125,8.001350402832031,,,
2016-04-25,461.4259948730469,7.55433988571167,,,
2016-04-26,466.0889892578125,7.397039890289307,,,
2016-04-27,444.68701171875,7.759970188140869,,,
2016-04-28,449.010986328125,7.172530174255371,,,
2016-04-29,455.09698486328125,7.457290172576904,,,
2016-04-30,448.3179931640625,8.813980102539062,,,
2016-05-01,451.875,8.846500396728516,,,
2016-05-02,444.66900634765625,10.163200378417969,,,
2016-05-03,450.3039855957031,9.311269760131836,,,
2016-05-04,446.72198486328125,9.413769721984863,,,
2016-05-05,447.97601318359375,9.82610034942627,,,
2016-05-06,459.6029968261719,9.346639633178711,,,
2016-05-07,458.5360107421875,9.37051010131836,,,
2016-05-08,458.5480041503906,9.482930183410645,,,
2016-05-09,460.4830017089844,9.297730445861816,,,
2016-05-10,450.8949890136719,9.361519813537598,,,
2016-05-11,452.7279968261719,9.9962797164917,,,
2016-05-12,454.7659912109375,10.05780029296875,,,
2016-05-13,455.6700134277344,10.506600379943848,,,
2016-05-14,455.6709899902344,10.239700317382812,,,
2016-05-15,457.5679931640625,9.962349891662598,,,
2016-05-16,454.1629943847656,11.171299934387207,,,
2016-05-17,453.7829895019531,12.198800086975098,,,
2016-05-18,454.6189880371094,13.558600425720215,,,
2016-05-19,438.7149963378906,14.769700050354004,,,
2016-05-20,442.6759948730469,13.635600090026855,,,
2016-05-21,443.18798828125,14.015000343322754,,,
2016-05-22,439.322998046875,14.286100387573242,,,
2016-05-23,444.1549987792969,13.46150016784668,,,
2016-05-24,445.9809875488281,12.7322998046875,,,
2016-05-25,449.5989990234375,12.526000022888184,,,
2016-05-26,453.3840026855469,12.430399894714355,,,
2016-05-27,473.4639892578125,11.29580020904541,,,
2016-05-28,530.0399780273438,11.892900466918945,,,
2016-05-29,526.2329711914062,12.3503999710083,,,
2016-05-30,533.864013671875,12.725299835205078,,,
2016-05-31,531.385986328125,14.077300071716309,,,
2016-06-01,536.9199829101562,14.001500129699707,,,
2016-06-02,537.9719848632812,13.73799991607666,,,1.2148100137710571
2016-06-03,569.1939697265625,13.846699714660645,,,1.090399980545044
2016-06-04,572.7269897460938,13.740400314331055,,,0.5869929790496826
2016-06-05,574.9769897460938,13.975000381469727,,,0.7130060195922852
2016-06-06,585.5369873046875,13.934100151062012,,,0.768671989440918
2016-06-07,576.5969848632812,14.51200008392334,,,0.8360660076141357
2016-06-08,581.64501953125,14.417699813842773,,,1.0178799629211426
2016-06-09,574.6300048828125,14.398599624633789,,,1.406690001487732
2016-06-10,577.469970703125,13.908599853515625,,,1.558500051498413
2016-06-11,606.7269897460938,14.19159984588623,,,1.366960048675537
2016-06-12,672.7839965820312,15.74370002746582,,,1.2245399951934814
2016-06-13,704.3759765625,17.602699279785156,,,1.3241599798202515
2016-06-14,685.5590209960938,18.893199920654297,,,0.9115880131721497
2016-06-15,694.468994140625,18.354299545288086,,,0.9535059928894043
2016-06-16,766.3079833984375,20.588600158691406,,,0.9280070066452026
2016-06-17,748.9089965820312,15.376799583435059,,,0.8992239832878113
2016-06-18,756.2269897460938,11.330699920654297,,,0.6654800176620483
2016-06-19,763.781005859375,12.234199523925781,,,0.6037600040435791
2016-06-20,737.2260131835938,11.839500427246094,,,0.2897369861602783
2016-06-21,666.6519775390625,13.306699752807617,,,0.23059600591659546
2016-06-22,596.1160278320312,13.095100402832031,,,0.18852800130844116
2016-06-23,623.9769897460938,13.676199913024902,,,0.19947099685668945
2016-06-24,665.2990112304688,14.332099914550781,,,0.19503599405288696
2016-06-25,665.1229858398438,14.282999992370605,,,0.20188100636005402
2016-06-26,629.3670043945312,13.850199699401855,,,0.16597700119018555
2016-06-27,655.2750244140625,13.883899688720703,,,0.17518700659275055
2016-06-28,647.0009765625,12.175600051879883,,,0.1456409990787506
2016-06-29,639.8900146484375,12.611200332641602,,,0.14513899385929108
2016-06-30,673.3369750976562,12.46150016784668,,,0.1394439935684204
2016-07-01,676.2960205078125,12.19950008392334,,,0.1448879987001419
2016-07-02,703.7020263671875,12.128399848937988,,,0.1804019957780838
2016-07-03,658.6640014648438,11.720199584960938,,,0.19279299676418304
2016-07-04,683.6619873046875,11.470999717712402,,,0.22047999501228333
2016-07-05,670.6270141601562,10.61139965057373,,,0.2200160026550293
2016-07-06,677.3309936523438,10.528900146484375,,,0.2280369997024536
2016-07-07,640.56201171875,10.109399795532227,,,0.2299010008573532
2016-07-08,666.5230102539062,11.394599914550781,,,0.1937279999256134
2016-07-09,650.9600219726562,10.965499877929688,,,0.2210569977760315
2016-07-10,649.3599853515625,10.947600364685059,,,0.2183309942483902
2016-07-11,647.6589965820312,10.458999633789062,,,0.21669700741767883
2016-07-12,664.551025390625,10.51609992980957,,,0.19975300133228302
2016-07-13,654.468017578125,10.500499725341797,,,0.19364100694656372
2016-07-14,658.0780029296875,11.513199806213379,,,0.19630900025367737
2016-07-15,663.2550048828125,11.951600074768066,,,0.20492100715637207
2016-07-16,660.7670288085938,11.652799606323242,,,0.1935420036315918
2016-07-17,679.458984375,11.158699989318848,,,0.19703100621700287
2016-07-18,673.1060180664062,11.03439998626709,,,0.21798700094223022
2016-07-19,672.864013671875,11.619099617004395,,,0.20925499498844147
2016-07-20,665.6849975585938,12.450599670410156,,,0.21123500168323517
2016-07-21,665.0120239257812,12.650699615478516,,,0.20635299384593964
2016-07-22,650.6190185546875,14.66189956665039,,,0.1911959946155548
2016-07-23,655.5560302734375,14.299699783325195,,,0.20145800709724426
2016-07-24,661.2849731445312,12.749500274658203,,,0.2021690011024475
2016-07-25,654.0969848632812,13.836099624633789,,,0.20199599862098694
2016-07-26,651.7839965820312,11.989500045776367,,,0.17344200611114502
2016-07-27,654.3519897460938,12.972800254821777,,,0.18212999403476715
2016-07-28,655.0349731445312,12.843600273132324,,,0.17622199654579163
2016-07-29,656.9920043945312,12.794599533081055,,,0.19174300134181976
2016-07-30,655.0469970703125,12.461000442504883,,,0.18535099923610687
2016-07-31,624.6810302734375,11.875900268554688,,,0.17057499289512634
2016-08-01,606.27197265625,10.94159984588623,,,0.15801799297332764
2016-08-02,547.4650268554688,8.787280082702637,,,0.12724199891090393
2016-08-03,566.35498046875,10.293899536132812,,,0.14247900247573853
2016-08-04,578.2890014648438,11.042799949645996,,,0.1516440063714981
2016-08-05,575.0430297851562,10.925399780273438,,,0.16482000052928925
2016-08-06,587.7780151367188,10.881099700927734,,,0.17275500297546387
2016-08-07,592.6900024414062,10.911600112915039,,,0.16093400120735168
2016-08-08,591.0540161132812,11.245400428771973,,,0.17523600161075592
2016-08-09,587.801025390625,12.24429988861084,,,0.17270100116729736
2016-08-10,592.10302734375,12.143199920654297,,,0.1890379935503006
2016-08-11,589.1199951171875,11.690899848937988,,,0.1810230016708374
2016-08-12,587.5590209960938,11.778499603271484,,,0.1829490065574646
2016-08-13,585.5880126953125,11.57129955291748,,,0.17520399391651154
2016-08-14,570.4730224609375,11.19480037689209,,,0.17342999577522278
2016-08-15,567.239990234375,11.218400001525879,,,0.173785999417305
2016-08-16,577.4390258789062,11.139699935913086,,,0.1745699942111969
2016-08-17,573.2160034179688,10.752799987792969,,,0.17748700082302094
2016-08-18,574.3179931640625,10.756099700927734,,,0.17527000606060028
2016-08-19,575.6300048828125,10.748700141906738,,,0.178273007273674
2016-08-20,581.697021484375,11.247400283813477,,,0.1790039986371994
